,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,corp1,target1,natlty1_txt,gname,weaptype1_txt,weapsubtype1_txt,weapdetail,nkill,nwound,propextent_txt,ransomamt
38469,2016,7,27,48,1253,0,6,3967,4024,55,3,4,7,4809,2.0,1.0,1,15860.45
38470,2016,7,27,48,10047,3,20,7297,7839,55,1,5,0,1604,0.0,0.0,2,15860.45
38471,2016,7,27,48,1253,2,13,7297,6632,55,3,2,22,1604,2.0,1.0,1,15860.45
38472,2016,7,27,45,6698,2,12,1445,5857,51,4,2,16,1604,0.0,2.0,1,15860.45
38473,2016,7,27,86,5871,2,9,1579,3056,100,4,2,10,1604,1.0,4.0,1,15860.45
38474,2016,7,27,86,7947,2,9,5852,10797,100,4,2,17,2272,0.0,0.0,1,15860.45
38475,2016,7,27,97,2345,6,13,5547,10305,114,0,4,25,1604,1.0,0.0,1,15860.45
38476,2016,7,27,106,9987,2,16,5824,9442,123,1,2,27,3066,27.0,85.0,2,15860.45
38477,2016,7,27,106,9987,2,16,5824,9442,123,1,2,27,3007,26.0,85.0,2,15860.45
38478,2016,7,27,35,8621,3,14,7297,7124,39,3,5,0,1604,0.0,0.0,1,15860.45
38479,2016,7,27,113,3904,2,9,7139,10957,130,4,2,18,1431,3.0,1.0,1,15860.45
38480,2016,7,27,86,10081,1,6,3233,3327,100,3,4,7,30,1.0,0.0,1,15860.45
38481,2016,7,27,48,1253,2,11,5547,5769,55,3,2,17,5491,5.0,8.0,1,15860.45
38482,2016,7,27,48,1253,2,13,5547,2402,55,3,2,24,1604,2.0,5.0,1,15860.45
38483,2016,7,27,0,1411,5,13,5547,2005,0,2,6,8,1604,0.0,1.0,1,15860.45
38484,2016,7,27,106,4931,2,13,3657,10066,123,4,2,17,4475,0.0,0.0,1,15860.45
38485,2016,7,27,0,2678,0,9,156,1820,0,2,2,17,1700,3.0,8.0,1,15860.45
38486,2016,7,27,0,6299,8,13,4432,3659,0,2,9,25,1604,3.0,11.0,1,15860.45
38487,2016,7,27,0,4004,8,13,2096,3659,0,2,9,25,1604,2.0,10.0,1,15860.45
38488,2016,7,27,86,4612,5,2,6156,7054,100,4,5,0,1604,0.0,0.0,1,15860.45
38489,2016,7,27,118,11840,3,3,4009,3878,137,3,5,0,1604,0.0,0.0,1,15860.45
38490,2016,7,27,84,10738,6,2,4642,8728,98,4,5,0,1604,0.0,0.0,1,700000.0
38491,2016,7,28,56,4021,2,15,7297,6651,63,0,2,24,1604,0.0,0.0,2,15860.45
38492,2016,7,28,56,4021,2,9,4398,3056,63,0,2,24,1604,1.0,0.0,1,15860.45
38493,2016,7,28,48,1253,2,13,7297,6632,55,3,2,24,1604,1.0,8.0,1,15860.45
38494,2016,7,28,48,4796,2,2,7297,9638,55,3,2,24,1604,2.0,8.0,1,15860.45
38495,2016,7,27,48,10406,1,12,2137,2766,55,1,2,24,1604,3.0,4.0,2,15860.45
38496,2016,7,28,48,1253,6,9,3945,7405,55,3,4,25,1604,1.0,0.0,1,15860.45
38497,2016,7,28,48,4923,8,13,5547,10151,55,1,9,25,1604,1.0,0.0,1,15860.45
38498,2016,7,28,0,5279,2,12,160,1813,0,2,2,17,1604,2.0,8.0,1,15860.45
38499,2016,7,28,0,11135,2,12,160,1813,0,2,2,17,1604,2.0,7.0,1,15860.45
38500,2016,7,28,0,1255,2,18,7297,9196,0,2,2,21,3032,0.0,13.0,1,15860.45
38501,2016,7,28,0,5665,2,12,160,10957,0,3,2,21,1030,0.0,1.0,1,15860.45
38502,2016,7,28,86,7169,1,6,2969,1888,100,3,2,6,2287,0.0,5.0,1,15860.45
38503,2016,7,27,31,896,2,19,7297,10933,34,3,2,24,1604,4.0,0.0,1,15860.45
38504,2016,7,28,113,4777,2,12,7149,8205,130,4,2,27,1604,2.0,11.0,1,15860.45
38505,2016,7,28,82,9989,2,9,5695,4337,96,3,2,24,1604,0.0,0.0,1,15860.45
38506,2016,7,28,86,3287,0,6,3011,8591,100,3,4,1,4373,3.0,1.0,1,15860.45
38507,2016,7,28,86,1152,1,6,2491,1868,100,3,4,25,1604,0.0,1.0,1,15860.45
38508,2016,7,28,106,2453,6,13,1377,11399,123,1,9,25,1604,24.0,0.0,1,15860.45
38509,2016,7,28,86,1554,0,9,5852,9362,100,4,4,25,1604,0.0,0.0,1,15860.45
38510,2016,7,28,39,1036,1,6,2482,6065,44,3,2,11,3015,0.0,0.0,1,15860.45
38511,2016,7,28,98,7960,3,3,6460,9336,115,3,5,0,1604,0.0,0.0,1,15860.45
38512,2016,7,28,81,8229,8,5,7243,3056,53,4,9,25,1604,0.0,5.0,1,15860.45
38513,2016,7,28,113,10907,0,9,7139,1097,130,4,4,25,1604,0.0,0.0,1,15860.45
38514,2016,7,28,92,5499,2,13,4148,1975,108,4,2,17,4535,0.0,2.0,1,15860.45
38515,2016,7,28,63,11356,2,16,5644,6930,71,4,2,10,1604,1.0,4.0,1,15860.45
38516,2016,7,28,0,10095,8,9,156,9799,0,2,9,25,1604,5.0,2.0,1,15860.45
38517,2016,7,28,0,6272,8,9,156,9799,0,2,9,25,1604,5.0,2.0,1,15860.45
38518,2016,7,28,0,11101,8,9,156,9799,0,2,9,25,1604,4.0,2.0,1,15860.45
38519,2016,7,28,0,4194,8,9,156,9799,0,2,9,25,1604,4.0,1.0,1,15860.45
38520,2016,7,29,63,1898,2,9,782,9799,71,4,2,27,1604,3.0,4.0,1,15860.45
38521,2016,7,29,48,7522,2,13,5547,2402,55,3,2,24,1604,2.0,5.0,1,15860.45
38522,2016,7,29,48,59,2,16,3985,7983,55,3,2,24,1604,1.0,3.0,1,15860.45
38523,2016,7,29,48,1253,2,13,5547,1551,55,3,2,21,1604,1.0,3.0,1,15860.45
38524,2016,7,29,48,1253,2,13,5547,2402,55,3,2,24,1604,2.0,9.0,1,15860.45
38525,2016,7,29,31,11118,2,9,1978,1813,34,4,2,27,1604,16.0,0.0,1,15860.45
38526,2016,7,29,31,12514,2,12,1474,883,34,3,2,24,1559,3.0,4.0,2,15860.45
38527,2016,7,29,0,10766,0,9,156,8291,0,2,4,25,1604,15.0,8.0,1,15860.45
38528,2016,7,29,0,10766,2,12,122,5280,0,2,2,24,1604,0.0,0.0,1,15860.45
38529,2016,7,29,0,10766,2,18,7297,1245,0,2,2,24,1604,0.0,0.0,1,15860.45
38530,2016,7,29,0,10766,2,18,7297,1245,0,2,2,24,1604,0.0,0.0,1,15860.45
38531,2016,7,29,0,5665,2,6,7445,5545,0,2,2,21,1046,2.0,2.0,1,15860.45
38532,2016,7,29,82,9685,2,12,5721,7983,96,3,2,18,1351,0.0,3.0,1,15860.45
38533,2016,7,29,82,4341,0,13,5547,9566,96,2,4,1,1604,2.0,0.0,1,15860.45
38534,2016,7,29,45,11205,2,12,1445,7983,51,3,2,6,1604,0.0,0.0,1,15860.45
38535,2016,7,29,45,7098,6,14,7297,7977,51,4,6,9,1760,1.0,0.0,1,15860.45
38536,2016,7,29,45,12589,6,13,5547,10212,51,4,9,25,1604,0.0,1.0,1,15860.45
38537,2016,7,29,45,10155,2,9,3859,9799,51,4,2,10,1663,0.0,0.0,1,15860.45
38538,2016,7,29,123,11734,2,14,6529,7124,144,4,2,24,1604,0.0,20.0,2,15860.45
38539,2016,7,29,0,10270,0,13,4435,3659,0,2,4,25,1604,42.0,7.0,1,15860.45
38540,2016,7,29,45,5430,2,19,7297,10933,51,3,2,17,1604,0.0,0.0,1,15860.45
38541,2016,7,29,113,2997,0,9,7139,9799,130,4,4,19,4332,5.0,8.0,1,15860.45
38542,2016,7,30,82,250,2,6,3169,5447,96,3,2,6,1604,2.0,5.0,1,15860.45
38543,2016,7,29,97,1876,0,9,6659,9799,114,0,4,7,4811,2.0,0.0,1,15860.45
38544,2016,7,29,39,1036,0,2,6784,4989,44,4,5,12,3848,0.0,0.0,1,15860.45
38545,2016,7,29,39,1036,3,13,1600,7950,44,4,6,2,6033,0.0,0.0,1,15860.45
38546,2016,7,29,39,12112,3,13,1600,7948,44,4,6,2,4233,0.0,0.0,1,15860.45
38547,2016,7,29,123,11734,2,13,5547,2402,144,3,2,24,1604,3.0,4.0,1,15860.45
38548,2016,7,29,45,1747,2,9,3860,9799,51,3,2,10,1604,2.0,0.0,1,15860.45
38549,2016,7,29,0,10814,2,13,5547,2402,0,3,2,24,1604,2.0,3.0,1,15860.45
38550,2016,7,29,0,8007,8,12,122,8291,0,3,9,25,1604,1.0,6.0,1,15860.45
38551,2016,7,28,97,8454,8,9,183,1097,53,0,9,25,1604,5.0,0.0,1,15860.45
38552,2016,7,29,0,6641,8,13,4522,11565,0,2,9,25,1604,6.0,7.0,1,15860.45
38553,2016,7,29,0,6641,8,13,4522,11565,0,2,9,25,1604,6.0,7.0,1,15860.45
38554,2016,7,29,0,6641,8,13,4522,11565,0,2,9,25,1604,5.0,7.0,1,15860.45
38555,2016,7,29,110,10194,0,13,5547,2366,127,3,4,7,769,1.0,0.0,1,15860.45
38556,2016,7,29,97,8247,3,2,7297,1325,114,3,4,25,1604,0.0,0.0,2,15860.45
38557,2016,7,29,10,1516,6,21,889,6369,10,3,4,25,1604,0.0,0.0,1,3739.95
38558,2016,7,29,116,7429,0,5,5654,3056,53,4,4,25,1604,0.0,0.0,1,15860.45
38559,2016,7,29,116,7429,6,5,5654,3056,53,4,4,25,1604,0.0,0.0,1,15860.45
38560,2016,7,29,59,9332,2,6,2959,11282,66,3,2,24,1604,0.0,1.0,1,15860.45
38561,2016,7,30,82,7213,2,9,5715,1821,96,4,2,18,5895,1.0,15.0,1,15860.45
38562,2016,7,30,48,7607,2,13,7297,6632,55,3,2,24,1604,2.0,8.0,1,15860.45
38563,2016,7,30,48,1253,2,13,5547,1551,55,3,2,21,1604,2.0,2.0,1,15860.45
38564,2016,7,30,48,4923,6,13,5547,10308,55,1,9,25,1604,1.0,0.0,1,15860.45
38565,2016,7,30,48,4739,1,16,3985,3090,55,1,9,25,1604,0.0,2.0,1,15860.45
38566,2016,7,30,48,6255,2,19,7297,10933,55,1,2,27,1604,0.0,0.0,1,15860.45
38567,2016,7,30,31,12514,2,19,7297,10933,34,3,2,24,4884,0.0,0.0,1,15860.45
38568,2016,7,30,31,11118,2,19,7297,10933,34,3,2,24,4884,0.0,0.0,1,15860.45
38569,2016,7,30,31,10121,2,19,7297,10933,34,3,2,24,4884,0.0,0.0,1,15860.45
38570,2016,7,30,0,4983,2,13,7297,6632,0,3,2,24,1604,1.0,5.0,1,15860.45
38571,2016,7,30,117,11858,3,13,5547,5214,94,3,5,12,1158,0.0,0.0,1,15860.45
38572,2016,7,30,0,9966,2,2,7297,9957,0,2,2,22,1348,0.0,0.0,1,15860.45
38573,2016,7,30,117,7338,2,12,5904,7405,94,4,2,21,1604,0.0,0.0,1,15860.45
38574,2016,7,31,74,7622,0,12,5193,8285,84,4,4,25,1604,0.0,0.0,1,15860.45
38575,2016,7,31,74,7622,3,6,3014,8873,84,4,4,25,1604,0.0,0.0,1,15860.45
38576,2016,7,31,39,1036,0,5,5078,3972,80,4,4,1,304,0.0,0.0,1,15860.45
38577,2016,8,1,48,1253,2,13,13,6632,55,3,2,24,1604,1.0,7.0,1,15860.45
38578,2016,8,1,48,1728,2,2,7297,1416,55,3,2,24,1604,2.0,8.0,1,15860.45
38579,2016,8,1,48,5621,2,2,7297,9178,55,3,2,24,1604,2.0,4.0,1,15860.45
38580,2016,8,1,48,3954,0,9,3945,1813,55,3,4,19,1802,1.0,2.0,1,15860.45
38581,2016,8,1,48,11189,2,13,814,10582,55,1,2,27,5448,3.0,0.0,1,15860.45
38582,2016,8,1,48,10317,2,2,5535,7718,55,1,2,17,4265,0.0,0.0,1,15860.45
38583,2016,8,1,113,12514,2,12,7149,10957,130,4,2,27,1604,7.0,3.0,1,15860.45
38584,2016,8,1,82,10075,0,13,5547,5041,96,4,4,25,1604,2.0,0.0,1,15860.45
38585,2016,8,1,0,5665,2,2,5534,5209,0,2,2,27,3070,4.0,3.0,1,15860.45
38586,2016,8,1,0,1990,6,13,5547,2085,0,2,4,25,1604,1.0,0.0,1,15860.45
38587,2016,8,1,56,6600,2,12,4405,7405,63,0,2,13,821,0.0,2.0,1,15860.45
38588,2016,8,1,82,9685,0,6,5701,5697,96,4,4,25,1604,2.0,0.0,1,15860.45
38589,2016,8,1,92,10614,2,13,6357,11399,108,4,2,17,1085,4.0,3.0,2,15860.45
38590,2016,8,1,113,3096,0,9,7142,9984,130,4,4,19,4332,1.0,2.0,1,15860.45
38591,2016,8,1,106,10785,2,9,6235,5145,105,4,2,17,1604,5.0,0.0,2,15860.45
38592,2016,8,1,0,8298,2,12,160,10957,0,3,2,21,1024,0.0,4.0,1,15860.45
38593,2016,7,31,106,596,2,13,598,1975,123,4,2,27,3952,1.0,0.0,1,15860.45
38594,2016,7,31,106,596,6,9,6862,687,123,4,2,22,5121,1.0,0.0,1,15860.45
38595,2016,8,1,106,596,2,13,3621,3659,123,4,2,17,5060,9.0,0.0,1,15860.45
38596,2016,8,1,106,596,0,13,5547,2402,123,4,2,17,5065,4.0,0.0,1,15860.45
38597,2016,8,1,118,9001,3,20,2043,3409,137,3,5,0,1604,0.0,0.0,1,15860.45
38598,2016,8,1,118,10264,3,20,2043,3409,137,3,5,0,1604,0.0,0.0,1,15860.45
38599,2016,8,1,110,5389,2,12,6983,11583,127,3,2,18,1349,0.0,0.0,1,15860.45
38600,2016,8,1,97,8390,0,6,2536,7753,114,0,4,7,1185,1.0,0.0,1,15860.45
38601,2016,8,1,0,6472,2,12,160,11097,0,2,2,10,1661,2.0,1.0,2,15860.45
38602,2016,8,1,0,6472,0,12,160,1820,0,2,4,25,1604,2.0,0.0,1,15860.45
38603,2016,8,1,0,6472,0,13,4465,3670,0,2,4,25,1604,2.0,0.0,1,15860.45
38604,2016,8,1,97,1875,1,13,5547,8024,114,0,4,7,4811,1.0,0.0,1,15860.45
38605,2016,8,2,110,8776,2,12,6225,7616,127,3,2,24,1604,0.0,2.0,2,15860.45
38606,2016,8,2,110,1580,2,13,5547,2209,127,3,2,13,890,0.0,1.0,1,15860.45
38607,2016,8,1,82,11535,2,19,7297,10933,96,3,2,24,2349,0.0,0.0,1,15860.45
38608,2016,8,2,82,5540,0,6,2486,3720,96,3,4,25,1604,1.0,0.0,1,15860.45
38609,2016,8,1,123,3455,6,13,5547,2505,144,4,9,25,1604,4.0,0.0,1,15860.45
38610,2016,8,1,86,6504,0,9,1579,9769,100,4,4,25,1604,1.0,0.0,1,15860.45
38611,2016,8,1,86,7569,0,9,1579,9799,100,4,4,25,1604,0.0,0.0,1,15860.45
38612,2016,8,1,45,11493,3,6,2838,5310,51,3,5,12,1158,0.0,0.0,1,15860.45
38613,2016,8,1,45,2710,6,21,1207,9881,51,4,4,1,1604,0.0,0.0,1,148130.4
38614,2016,8,1,81,4462,0,13,5547,2402,92,4,4,25,1604,9.0,0.0,1,15860.45
38615,2016,8,1,81,6629,0,13,4519,11399,92,4,4,25,1604,15.0,0.0,1,15860.45
38616,2016,8,1,81,7628,0,13,7486,11399,92,4,2,17,235,5.0,0.0,1,15860.45
38617,2016,8,1,45,2664,2,6,2632,7354,51,3,2,13,573,0.0,0.0,1,15860.45
38618,2016,8,1,97,1920,6,13,5547,10277,114,0,9,25,1604,1.0,0.0,1,15860.45
38619,2016,8,1,103,876,8,13,5547,4204,120,3,9,25,1604,1.0,5.0,1,15860.45
38620,2016,8,1,74,8195,0,12,5193,8205,84,4,4,25,1604,0.0,0.0,1,15860.45
38621,2016,8,1,45,4080,0,9,3859,8657,51,4,4,25,1604,0.0,0.0,1,15860.45
38622,2016,8,2,0,4983,2,9,150,10957,0,3,2,21,1028,0.0,5.0,2,15860.45
38623,2016,8,2,106,596,2,13,6330,3659,123,4,1,4,5055,7.0,20.0,1,15860.45
38624,2016,8,2,63,1898,2,9,4715,9707,71,4,2,27,3066,23.0,20.0,1,15860.45
38625,2016,8,2,123,8548,2,8,331,8279,144,4,2,27,3668,0.0,0.0,1,15860.45
38626,2016,8,2,123,4727,2,9,7507,1097,144,4,2,27,5761,7.0,10.0,1,15860.45
38627,2016,8,2,123,11099,8,9,5102,1813,144,3,9,25,1604,1.0,1.0,1,15860.45
38628,2016,8,2,110,1448,2,9,1285,1212,127,3,2,24,1604,0.0,4.0,1,15860.45
38629,2016,8,2,110,1441,2,12,6225,7616,127,3,2,18,1600,0.0,1.0,1,15860.45
38630,2016,8,2,110,1463,2,12,6983,11583,127,3,2,13,648,0.0,2.0,1,15860.45
38631,2016,8,2,97,8390,1,9,6659,2764,114,0,4,7,4811,0.0,1.0,1,15860.45
38632,2016,8,2,48,1253,2,13,5547,2402,55,3,2,24,1604,2.0,5.0,1,15860.45
38633,2016,8,2,48,7607,2,13,7297,6632,55,3,2,24,1604,1.0,9.0,1,15860.45
38634,2016,8,2,48,1253,2,13,5547,2402,55,3,2,24,1604,2.0,7.0,1,15860.45
38635,2016,8,2,48,1253,2,13,5547,2402,55,3,2,24,1604,1.0,5.0,1,15860.45
38636,2016,8,2,0,11169,8,12,160,5123,0,2,9,25,1604,10.0,11.0,1,15860.45
38637,2016,8,2,0,11169,8,9,156,1823,0,2,9,25,1604,10.0,11.0,1,15860.45
38638,2016,8,2,0,12514,2,13,5547,10957,0,3,2,24,1604,6.0,0.0,1,15860.45
38639,2016,8,2,48,10166,2,9,3944,5884,55,1,2,24,1604,7.0,13.0,1,15860.45
38640,2016,8,2,48,7984,6,13,5547,2402,55,1,9,25,1604,1.0,0.0,1,15860.45
38641,2016,8,2,86,11323,2,19,7297,10933,100,4,2,24,2349,0.0,0.0,1,15860.45
38642,2016,8,2,45,11493,3,6,6723,9229,51,4,5,12,5870,0.0,0.0,1,15860.45
38643,2016,8,6,63,2241,6,13,5547,2402,34,3,4,25,1604,0.0,0.0,1,15860.45
38644,2016,8,2,31,6204,0,12,1994,1813,34,3,4,25,1604,0.0,2.0,1,15860.45
38645,2016,7,25,0,1343,6,9,150,9799,0,2,6,20,1604,6.0,0.0,1,15860.45
38646,2016,8,2,45,8701,2,6,3103,3357,51,4,2,23,2010,0.0,1.0,1,15860.45
38647,2016,8,2,81,4462,0,13,257,11399,92,4,4,25,1604,2.0,0.0,1,15860.45
38648,2016,8,2,81,4462,0,13,702,11399,92,4,4,25,1604,0.0,0.0,1,15860.45
38649,2016,8,2,117,1889,0,13,5547,10950,94,4,4,25,1604,0.0,0.0,1,15860.45
38650,2016,8,2,45,12514,2,19,7297,10933,51,3,2,13,175,0.0,0.0,1,15860.45
38651,2016,8,2,82,11639,0,12,5734,10957,96,3,4,25,1604,1.0,2.0,1,15860.45
38652,2016,8,2,0,5461,0,12,160,1813,0,2,4,25,1604,2.0,0.0,1,15860.45
38653,2016,8,2,0,5461,0,12,160,1813,0,2,4,25,1604,1.0,0.0,1,15860.45
38654,2016,8,2,106,7531,0,13,5547,2005,123,3,4,19,1802,0.0,1.0,1,15860.45
38655,2016,8,2,31,10121,0,9,1978,9799,34,3,4,19,1802,0.0,1.0,1,15860.45
38656,2016,8,3,110,11231,2,12,6983,11583,127,3,2,27,1233,0.0,8.0,2,15860.45
38657,2016,8,3,110,6166,2,19,7297,10933,127,4,2,27,1230,0.0,0.0,1,15860.45
38658,2016,8,3,82,10075,2,12,5734,10957,96,3,2,18,1423,0.0,5.0,1,15860.45
38659,2016,8,3,86,4608,5,2,5634,3855,100,4,5,0,1604,0.0,0.0,2,15860.45
38660,2016,8,3,86,12290,0,9,788,10957,100,3,4,25,1604,0.0,3.0,1,15860.45
38661,2016,8,3,97,8390,2,6,5336,9069,114,0,2,6,1604,1.0,3.0,2,15860.45
38662,2016,8,3,48,8483,6,13,5547,2402,55,1,9,25,1604,1.0,0.0,1,15860.45
38663,2016,8,2,123,4944,2,9,5102,9799,144,4,2,17,4264,1.0,0.0,1,15860.45
38664,2016,8,3,82,8037,1,13,1029,6349,96,4,4,25,1604,1.0,1.0,1,15860.45
38665,2016,8,3,31,12514,2,19,7297,10933,34,3,2,24,5216,0.0,0.0,1,15860.45
38666,2016,8,3,66,6538,6,8,7297,4284,52,4,4,1,4373,0.0,0.0,1,2500.0
38667,2016,8,3,48,4927,2,16,3985,3056,55,3,2,24,1604,1.0,5.0,1,15860.45
38668,2016,8,3,48,10426,2,13,7297,6632,55,3,2,24,1604,2.0,8.0,1,15860.45
38669,2016,8,3,48,1253,2,2,7297,11177,55,3,2,21,1604,1.0,0.0,1,15860.45
38670,2016,8,3,45,9658,2,19,7297,10933,51,3,2,24,1604,0.0,0.0,1,15860.45
38671,2016,8,3,82,2760,2,12,5734,1821,96,4,2,24,36,0.0,0.0,1,15860.45
38672,2016,8,3,48,1253,2,13,5547,2402,55,3,2,24,1604,1.0,7.0,1,15860.45
38673,2016,8,3,117,592,6,9,1311,9799,43,3,9,25,1604,0.0,0.0,1,15860.45
38674,2016,8,3,81,11070,0,13,702,11399,92,4,4,25,1604,5.0,0.0,1,15860.45
38675,2016,8,3,106,596,2,13,6534,7271,123,3,2,17,1604,5.0,0.0,1,15860.45
38676,2016,8,3,56,4021,0,9,4398,1097,63,0,4,25,1604,1.0,0.0,1,15860.45
38677,2016,8,3,56,12514,2,9,2301,4337,63,0,2,24,1604,0.0,0.0,1,15860.45
38678,2016,8,3,82,2760,2,12,5734,1821,96,4,2,24,1596,0.0,4.0,1,15860.45
38679,2016,8,3,86,10580,1,6,3505,11458,100,3,4,7,30,1.0,0.0,1,15860.45
38680,2016,8,3,0,956,2,2,7297,10343,0,3,2,10,1604,0.0,10.0,1,15860.45
38681,2016,8,3,113,802,2,13,5547,819,130,3,2,24,1604,0.0,2.0,1,15860.45
38682,2016,7,31,106,596,2,9,6862,5122,123,4,2,24,1604,1.0,0.0,2,15860.45
38683,2016,8,3,106,596,2,13,7297,3781,123,3,2,17,1604,10.0,0.0,1,15860.45
38684,2016,8,3,122,1847,2,9,4022,1813,57,3,2,13,1177,0.0,0.0,1,15860.45
38685,2016,8,4,0,1140,6,6,3220,5147,96,2,5,0,1604,0.0,0.0,2,15860.45
38686,2016,8,4,0,2874,2,17,7297,1346,85,2,2,17,4971,0.0,7.0,1,15860.45
38687,2016,8,4,97,7110,0,13,5547,8020,114,0,4,25,1604,1.0,0.0,1,15860.45
38688,2016,8,5,97,169,1,13,5547,2025,114,0,4,7,4811,1.0,0.0,1,15860.45
38689,2016,8,4,82,8037,0,9,5695,9799,96,4,4,25,1604,2.0,1.0,1,15860.45
38690,2016,8,4,82,2681,0,12,4699,7771,96,3,4,25,1604,0.0,1.0,1,15860.45
38691,2016,8,4,0,8298,1,6,2963,11287,0,3,2,21,1405,1.0,9.0,1,15860.45
38692,2016,8,4,45,1703,2,12,1445,7983,51,4,2,10,1604,0.0,0.0,1,15860.45
38693,2016,8,4,45,8108,2,19,7297,10933,51,3,2,24,5780,0.0,0.0,1,15860.45
38694,2016,8,4,10,8812,0,12,6108,10957,10,3,2,24,5534,2.0,3.0,1,15860.45
38695,2016,8,4,86,10321,0,9,5852,7983,100,4,4,25,1604,1.0,2.0,1,15860.45
38696,2016,8,4,48,10166,2,16,3985,6930,55,3,2,22,1604,14.0,0.0,1,15860.45
38697,2016,8,4,48,1594,2,16,3985,1813,55,3,2,27,1604,2.0,3.0,1,15860.45
38698,2016,8,4,48,8760,2,13,7297,6632,55,3,2,24,1604,2.0,10.0,1,15860.45
38699,2016,8,4,48,1253,2,13,5547,2402,55,3,2,24,1604,1.0,8.0,1,15860.45
38700,2016,8,4,48,1253,2,6,3968,11107,55,3,2,21,1604,1.0,0.0,1,15860.45
38701,2016,8,4,48,1253,2,13,5547,2402,55,3,2,24,1604,1.0,7.0,1,15860.45
38702,2016,8,4,48,7522,2,13,7297,4327,55,3,2,24,1604,2.0,7.0,1,15860.45
38703,2016,8,4,37,1922,3,13,1560,1451,41,3,5,0,1604,0.0,0.0,1,15860.45
38704,2016,8,4,81,1911,2,20,7297,7817,92,4,2,24,1604,0.0,0.0,2,15860.45
38705,2016,8,4,123,144,2,12,7520,8205,144,4,2,6,1604,0.0,0.0,2,15860.45
38706,2016,8,4,123,144,2,12,7520,8205,144,4,2,6,1604,0.0,0.0,2,15860.45
38707,2016,8,4,86,12514,2,2,1899,10798,100,4,2,24,1604,0.0,0.0,1,15860.45
38708,2016,8,4,50,5530,0,18,7297,7962,57,4,6,9,908,0.0,0.0,1,15860.45
38709,2016,8,4,118,11840,3,14,4992,7124,137,3,5,5,4035,0.0,0.0,1,15860.45
38710,2016,8,4,45,5630,1,6,2864,11471,51,4,4,25,1604,1.0,1.0,1,15860.45
38711,2016,8,4,121,7932,2,12,1269,762,141,3,2,24,5726,5.0,30.0,1,15860.45
38712,2016,8,5,45,5218,2,12,1445,7484,51,4,2,18,1299,0.0,2.0,1,15860.45
38713,2016,8,5,45,6662,0,13,7297,6632,51,4,2,6,2140,15.0,25.0,2,15860.45
38714,2016,8,5,110,1578,2,2,2402,1079,127,3,2,18,1392,0.0,0.0,1,15860.45
38715,2016,8,5,110,1578,2,2,1094,1079,127,3,2,18,1392,0.0,0.0,1,15860.45
38716,2016,8,5,110,1578,2,6,3476,8604,127,3,2,18,1392,0.0,0.0,1,15860.45
38717,2016,8,5,110,1578,2,6,3476,7201,127,3,2,18,1392,0.0,2.0,1,15860.45
38718,2016,8,5,110,1578,2,13,5547,5214,127,3,2,18,1392,0.0,0.0,1,15860.45
38719,2016,8,5,110,1578,2,2,7297,1325,127,3,2,18,1392,0.0,0.0,1,15860.45
38720,2016,8,5,110,1578,2,3,1101,9336,127,3,2,24,1604,0.0,0.0,1,15860.45
38721,2016,8,5,110,1578,2,2,7297,4974,127,3,2,24,1604,0.0,0.0,1,15860.45
38722,2016,8,5,110,1578,2,2,5892,7337,127,3,2,24,1604,0.0,0.0,1,15860.45
38723,2016,8,5,86,6895,6,13,5547,2402,100,4,4,25,1604,0.0,0.0,1,99288.0
38724,2016,8,5,2,11240,2,13,5547,10957,2,3,2,13,889,4.0,0.0,1,15860.45
38725,2016,8,5,48,8657,2,9,3945,7983,55,3,2,24,1604,1.0,3.0,1,15860.45
38726,2016,8,5,48,7523,2,13,7297,6632,55,3,2,24,1604,1.0,7.0,1,15860.45
38727,2016,8,5,48,1253,2,13,5547,2402,55,3,2,24,1604,2.0,6.0,1,15860.45
38728,2016,8,5,48,1253,0,13,5547,11147,55,3,4,25,1604,2.0,0.0,1,15860.45
38729,2016,8,5,48,10406,2,12,3946,7616,55,3,2,13,2967,3.0,3.0,1,15860.45
38730,2016,8,5,48,9948,6,18,5547,10391,55,1,9,25,1604,5.0,0.0,1,15860.45
38731,2016,8,5,48,6559,1,12,3978,5358,55,3,4,25,1604,0.0,3.0,1,15860.45
38732,2016,8,4,48,4924,6,13,5547,2402,55,1,4,25,1604,97.0,0.0,1,15860.45
38733,2016,8,5,48,11190,6,12,3978,7405,55,1,4,25,1604,1.0,0.0,1,15860.45
38734,2016,8,5,82,5540,0,12,4699,5440,96,3,4,25,1604,1.0,6.0,1,15860.45
38735,2016,8,5,0,2685,2,13,5547,10957,0,2,2,24,1604,5.0,0.0,1,15860.45
38736,2016,8,5,0,2685,2,13,5547,10588,0,2,2,24,1604,5.0,0.0,1,15860.45
38737,2016,8,5,0,9286,2,12,154,10957,0,2,2,10,1661,5.0,0.0,1,15860.45
38738,2016,8,5,0,11706,0,9,156,10551,0,2,4,25,1604,1.0,3.0,1,15860.45
38739,2016,8,5,0,11706,0,9,156,6211,0,2,4,25,1604,1.0,3.0,1,15860.45
38740,2016,8,5,31,11389,1,14,7297,4449,34,4,4,25,1604,0.0,1.0,1,15860.45
38741,2016,8,1,113,4984,5,13,5547,2005,130,4,5,0,1604,0.0,1.0,1,15860.45
